id,price,beds,bathrooms,area,price_per_sqm,title,location,listing_date,listing_url,verified,deal_score,deal_label,deal_reasons,analyzed_at,is_actionable
aHR0cHM6Ly93,15521000,2,2,150,103473,"PRIME LOCATION APARTMENT FOR SALE IN SARAI OVER 12 YEARS EQUAL INSTALLMENTS -
CASH DISCOUNT 50%","Trio Gardens Compound, 5th Settlement•",22 hours ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, New Listing ⚡",2026-04-10T15:46:29.807Z,FALSE
aHR0cHM6Ly93,4500000,3,3,180,25000,"PRIME APARTMENT 180M - 3 BEDROOMS OVER 10 YRS NO INTEREST IN MOSTAKBAL CITY -
PHASE 1","New Narges, 5th Settlement•",5 hours ago,https://www.dubizzle.com.egnull,No,9,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.807Z,FALSE
aHR0cHM6Ly93,2750000,2,2,125,22000,"FULLY FINISHED APARTMENT 2BR - 1 YEAR DELIVERY INSTALLMENTS OVER 10 YRS IN NEW
CAIRO NEAR SWANLAKE","Beit Al Watan, 5th Settlement•",5 hours ago,https://www.dubizzle.com.egnull,No,11,Good Deal 🟢,"Exceptional PPM 🔥, Budget Friendly 💚, New Listing ⚡, Double Value Bonus 💎",2026-04-10T15:46:29.807Z,FALSE
aHR0cHM6Ly93,3575000,3,2,152,23520,"APARTMENT FOR SALE – 120 SQM – MIDDLE HADABA, THIRD DISTRICT, MOKATTAM – CLOSE
TO EASY SPORT CLUB","Beit Al Watan, 5th Settlement•",5 hours ago,https://www.dubizzle.com.egnull,No,11,Good Deal 🟢,"Exceptional PPM 🔥, Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.807Z,FALSE
aHR0cHM6Ly93,2250000,3,3,170,13235,FOR SALE PENTHOUSE NEAR DELIVERY FINISHED 5% DOWNPAYMENT INSTALLMENTS 10 YEARS,"New Heliopolis, Cairo•",5 hours ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Budget Friendly 💚, Optimal Size 📐, Family Size 🛏, New Listing ⚡, Double Value Bonus 💎",2026-04-10T15:46:29.807Z,FALSE
aHR0cHM6Ly93,2750000,3,1,125,22000,"OWN A SEA-VIEW CORNER APARTMENT WITH IMMEDIATE DELIVERY IN A PRIME LOCATION IN
NEW AL NARGES, FIFTH SETTLEMENT, WITH FLEXIBLE PAYMENT PLANS UP TO 24 M","Al Andalous, 5th Settlement•",5 hours ago,https://www.dubizzle.com.egnull,No,12,Good Deal 🟢,"Exceptional PPM 🔥, Budget Friendly 💚, Family Size 🛏, New Listing ⚡, Double Value Bonus 💎",2026-04-10T15:46:29.807Z,FALSE
aHR0cHM6Ly93,4610000,3,3,188,24521,"125M² APARTMENT WITH A GARDEN VIEW, READY FOR IMMEDIATE OCCUPANCY, IN THE SECOND
DISTRICT NEXT TO AL AHLY CLUB, WITH INSTALLMENTS OVER 36 MONTHS.","Beit Al Watan, 5th Settlement•",5 hours ago,https://www.dubizzle.com.egnull,No,11,Good Deal 🟢,"Exceptional PPM 🔥, Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.807Z,FALSE
aHR0cHM6Ly93,6600000,2,2,120,55000,"152M² APARTMENT, SEA VIEW, IN THE SECOND DISTRICT, IMMEDIATE OCCUPANCY,
INSTALLMENTS OVER 42 MONTHS, MINUTES FROM AL AHLY CLUB","Azzar Compound, 5th Settlement•",5 hours ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,New Listing ⚡,2026-04-10T15:46:29.808Z,FALSE
aHR0cHM6Ly93,6000000,2,2,130,46154,"A REAL OPPORTUNITY FOR LIVING OR INVESTMENT IN NEW HELIOPOLIS 170 METER
APARTMENT READY FOR IMMEDIATE DELIVERY","Bloomfields, Mostakbal City•",5 hours ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,New Listing ⚡,2026-04-10T15:46:29.808Z,FALSE
aHR0cHM6Ly93,8700000,2,2,132,65909,"IMMEDIATE DELIVERY APARTMENT – PRIME LOCATION IN AL ANDALUS | NEW CAIRO OWN A
125 SQM APARTMENT IN A CORNER BUILDING WITH A NORTH-FACING ORIENTATION","Bloomfields, Mostakbal City•",5 hours ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,New Listing ⚡,2026-04-10T15:46:29.808Z,FALSE
aHR0cHM6Ly93,5000000,2,2,125,40000,"APARTMENT FOR SALE 188 M FIRST DISTRICT IMMEDIATE DELIVERY NORTH-FACING ON A
MAIN STREET","Bloomfields, Mostakbal City•",5 hours ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,New Listing ⚡,2026-04-10T15:46:29.808Z,FALSE
aHR0cHM6Ly93,6400000,2,3,125,51200,"APARTMENT FOR SALE IN FIFTH SETTLEMENT WITH A 5% DOWN PAYMENT AND INSTALLMENTS
OVER 10 YEARS IN AZZAR - BOOK AT LAUNCH PRICE | AZZAR","Stone Residence Compound, Katameya•",5 hours ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,New Listing ⚡,2026-04-10T15:46:29.808Z,FALSE
aHR0cHM6Ly93,4000000,3,3,163,24540,"APARTMENT FOR SALE IN MOSTAKBAL CITY RESERVE YOUR UNIT IN A NEW PHASE AT
BLOOMFIELDS. TWO BEDROOMS WITH ONLY A 5% DOWN PAYMENT AND INSTALLMENTS UP TO","Rehab City, New Cairo•",5 hours ago,https://www.dubizzle.com.egnull,No,11,Good Deal 🟢,"Exceptional PPM 🔥, Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.808Z,FALSE
aHR0cHM6Ly93,5000000,3,2,188,26596,"APARTMENT FOR SALE WITH A 5% DOWN PAYMENT AND INSTALLMENTS UP TO 11 YEARS |
IMMEDIATE DELIVERY | IN BLOOMFIELDS COMPOUND, DIRECTLY IN FRONT OF MADINAT","Creek Town Compound, 5th Settlement•",5 hours ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.808Z,FALSE
aHR0cHM6Ly93,6850000,3,2,144,47569,"APARTMENT FOR SALE IN BLOOMFIELDS 2 BEDROOMS MOSTAKBAL CITY RESERVE YOUR UNIT IN
A NEW PHASE WITH ONLY A 5% DOWN PAYMENT AND INSTALLMENTS UP TO 10","Madinaty, Cairo•",6 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.808Z,FALSE
aHR0cHM6Ly93,4200000,3,2,144,29167,"OWN A TWO-BEDROOM APARTMENT FOR SALE WITH IMMEDIATE DELIVERY IN THE FIFTH
SETTLEMENT, IN VIEW LANDSCAPE, IN THE HEART OF NEW CAIRO, WITH A 25% CASH DI","The Loft, New Capital City•",6 hours ago,https://www.dubizzle.com.egnull,No,7,Normal 🟡,"Good PPM 💰, Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.808Z,FALSE
aHR0cHM6Ly93,7700000,3,2,145,53103,"U APARTMENT READY TO MOVE IN NOW DOUPLE VIEW POOL+LAND SCAPE PERFECT LAYOUT VERY
EASY PAYMENT PLAN + INSTALLMENT OVER LARGE NUMPER OF YEARS REHAB CITY","The Address East Compound, 5th Settlement•",6 hours ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.809Z,FALSE
aHR0cHM6Ly93,6000000,3,2,123,48780,"A DUPLEX-STYLE APARTMENT, READY FOR IMMEDIATE HANDOVER, WITH A WONDERFUL VIEW
DIRECTLY OVERLOOKING THE LAGOONS AND LANDSCAPED AREAS IN THE MOST UPSCAL","Noor City, New Capital City•",6 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.809Z,FALSE
aHR0cHM6Ly93,12000000,2,2,160,75000,"A DISTINCTIVE APARTMENT FOR SALE IN MADINATY, 144 SQ M, WITH HIGH-END, CUSTOM
FINISHES.","Eastown Compound, 5th Settlement•",7 hours ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, New Listing ⚡",2026-04-10T15:46:29.809Z,FALSE
aHR0cHM6Ly93,4650000,2,2,135,34444,"APARTMENT IN THE COMPOUND THE LOFT IN THE ADMINISTRATIVE CAPITAL - IMMEDIATE
DELIVERY AND FINISHED AT 4,200,000 INSTALLMENT","Al Burouj, Shorouk City•",7 hours ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, New Listing ⚡",2026-04-10T15:46:29.809Z,FALSE
aHR0cHM6Ly93,3800000,2,2,100,38000,"APARTMENT 145 M FINISHED, IMMEDIATE DELIVERY FOR 7,700,000 IN INSTALLMENTS AT
IDRIS EAST, FIFTH SETTLEMENT","Sarai, Mostakbal City•",7 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,New Listing ⚡,2026-04-10T15:46:29.809Z,FALSE
aHR0cHM6Ly93,3200000,3,2,130,24615,"RECEIVE YOUR 123-SQUARE-METER APARTMENT IN NOOR CITY FOR ONLY 600,000 AND WITH
COMFORTABLE INSTALLMENTS OVER 10 YEARS.","Dar Misr, 5th Settlement•",53 minutes ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Exceptional PPM 🔥, Family Size 🛏",2026-04-10T15:46:29.809Z,FALSE
aHR0cHM6Ly93,3700000,3,2,134,27612,"APARTMENT FOR SALE BELOW MARKET PRICE, READY TO MOVE, IN THE HEART OF THE GOLDEN
SQUARE IN SODIC EASTOWN COMPOUND WITH VIEW ON LANDSCAPE","Al Maqsad, New Capital City•",53 minutes ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, Family Size 🛏",2026-04-10T15:46:29.809Z,FALSE
aHR0cHM6Ly93,11270000,2,1,147,76667,"AT THE OLD PRICE, FULLY FINISHED RESALE APARTMENT, READY TO MOVE IN EL BUROUJ
COMPOUND , EL SHOROUK CITY. AT THE LOWEST PRICE IN THE MAKET","Hyde Park New Cairo Compound, 5th Settlement•",53 minutes ago,https://www.dubizzle.com.egnull,No,0,Normal 🟡,,2026-04-10T15:46:29.809Z,FALSE
aHR0cHM6Ly93,10670000,2,1,142,75141,"APT FOR SALE NEAR MADINATY WITH DOWN PAYMENT 380,000 EGP IN FULLY SERVICED
COMPOUND CLUBHOUSE VIEW VIP LOCATION NEAR EL SHOROUK MINS TO NEW CAIRO","Hyde Park New Cairo Compound, 5th Settlement•",53 minutes ago,https://www.dubizzle.com.egnull,No,0,Normal 🟡,,2026-04-10T15:46:29.809Z,FALSE
aHR0cHM6Ly93,6000000,3,3,161,37267,شقه للبيع بكومباوند دار مصر بالتجمع ( تم تخفيض السعر لسرعه البيع ),"Talala, New Heliopolis•",58 minutes ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:46:29.809Z,FALSE
aHR0cHM6Ly93,5730000,3,2,129,44419,IMMEDIATE DELIVERY APARTMENT 135M AT AL MAQSED NEW CAPITAL,"Noor City, New Capital City•",1 hour ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.810Z,FALSE
aHR0cHM6Ly93,6507070,3,2,140,46479,"IMMEDIATE DELIVERY APARTMENT FOR SALE AT HYDE PARK NEW CAIRO INSTALLMENTS OVER 6
YEARS","Madinaty, Cairo•",1 hour ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.810Z,FALSE
aHR0cHM6Ly93,4000000,3,2,160,25000,APARTMENT FOR SALE 142M IMMEDIATE DELIVERY AT HYDE PARK COMPOUND NEW CAIRO,"Al Andalous, 5th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,9,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.810Z,FALSE
aHR0cHM6Ly93,8500000,3,2,220,38636,"**161 SQM FULLY FINISHED SUPER LUX APARTMENT FOR SALE** AVAILABLE WITH **5% DOWN
PAYMENT** AND THE REMAINING AMOUNT IN **COMFORTABLE INSTALLMENTS OVE","Al Narges, 5th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.810Z,FALSE
aHR0cHM6Ly93,4300000,3,2,128,33594,"APARTMENT FOR SALE IN MADINATY 140M IN THE NEWEST PHASE B14 OPEN STREET VIEW
INSTALLMENTS OVER 12 YEARS","Baron City, Maadi•",1 hour ago,https://www.dubizzle.com.egnull,No,7,Normal 🟡,"Good PPM 💰, Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.810Z,FALSE
aHR0cHM6Ly93,11000000,3,2,150,73333,شقه لقطه في الاندلس 1 استلام فوري دور تاني بحري,"Mountain View iCity Compound, 5th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.810Z,FALSE
aHR0cHM6Ly93,6500000,3,2,145,44828,"UNPRECEDENTED PRICE! 220M² APARTMENT, IMMEDIATE OCCUPANCY, WITH A STUNNING VIEW,
FOR A LIMITED TIME.","The Address East Compound, 5th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.810Z,FALSE
aHR0cHM6Ly93,5600000,3,3,167,33533,APARTMENT FOR SALE IN OBOUR CITY,"Sarai, Mostakbal City•",1 hour ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:46:29.811Z,FALSE
aHR0cHM6Ly93,5187000,2,3,129,40209,Egy Property,"Bloomfields, Mostakbal City•",23 hours ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,New Listing ⚡,2026-04-10T15:50:18.436Z,FALSE
aHR0cHM6Ly93,17227000,3,4,185,93119,Remax Avalon,"Mountain View iCity Compound, 5th Settlement•",29 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:50:18.436Z,FALSE
aHR0cHM6Ly93,6850000,3,3,165,41515,الطفره العقاريه,"Mountain View iCity Compound, 5th Settlement•",29 minutes ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:50:18.437Z,FALSE
aHR0cHM6Ly93,8250000,3,3,165,50000,4 C,"Mountain View iCity Compound, 5th Settlement•",30 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:50:18.437Z,FALSE
aHR0cHM6Ly93,12500000,3,3,156,80128,"APARTMENT WITH GARDEN FOR SALE 2 BEDROOMS FULLY FINISHED UNDER MARKET PRICE
READY TO MOVE BAHRY VIEW LANDSCAPE WITH A VERY PRIME LOCATION IN BLOOMFIEL","Eastown Compound, 5th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:50:18.437Z,FALSE
aHR0cHM6Ly93,5671000,3,3,128,44305,"UNBEATABLE PRICE! PENTHOUSE 185M + 135M ROOF TERRACE. IMMEDIATE OCCUPANCY WITH A
SPECIAL OFFER FOR A LIMITED TIME.","Madinaty, Cairo•",1 hour ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:50:18.437Z,FALSE
aHR0cHM6Ly93,8700000,3,3,191,45550,"UNBEATABLE PRICE! GROUND FLOOR APARTMENT 165M² + 25M² GARDEN. IMMEDIATE
OCCUPANCY IN A PRIME LOCATION. LIMITED AVAILABILITY.","Hyde Park New Cairo Compound, 5th Settlement•",2 hours ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:50:18.437Z,FALSE
aHR0cHM6Ly93,8600000,3,3,211,40758,"APARTMENT FOR SALE AT THE LOWEST PRICE, 165M², ULTRA-SUPER-LUX FINISHED, WITH A
DISTINCTIVE VIEW AND A PRIME LOCATION DIRECTLY NEXT TO THE CLUB.","Madinaty, Cairo•",2 hours ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:50:18.438Z,FALSE
aHR0cHM6Ly93,4200000,2,3,126,33333,LOWEST PRICE FACING NORTH APARTMENT+GARDEN - VERY PRIME LOCATION,"Sarai, Mostakbal City•",4 hours ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, New Listing ⚡",2026-04-10T15:50:18.438Z,FALSE
aHR0cHM6Ly93,4200000,3,3,171,24561,A UNIQUE OPPORTUNITY TO OWN AN APARTMENT 128M IN FRONT OF THE MADINATY CLUB B8,"5th Settlement, New Cairo•",5 hours ago,https://www.dubizzle.com.egnull,No,11,Good Deal 🟢,"Exceptional PPM 🔥, Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:50:18.438Z,FALSE
aHR0cHM6Ly93,22000000,3,2,165,133333,"VERY PRIME LOCATION APARTMENT LANDSCAPE AND POOL VIEW READY TO MOVE FOR SALE AT
HYDE PARK - NEW CAIRO","The Waterway Compound, 5th Settlement•",16 hours ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:50:18.438Z,FALSE
aHR0cHM6Ly93,5480000,3,4,220,24909,"PAY 8,600,000 AND RECEIVE AN APARTMENT OF 211M IN THE UPSCALE STAGES OF MADINATY","L’Avenir, Mostakbal City•",0 minutes ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Exceptional PPM 🔥, Family Size 🛏",2026-04-10T15:50:18.438Z,FALSE
aHR0cHM6Ly93,6350000,3,3,207,30676,"UNDER MARKET PRICE GROUND APARTMENT WITH A PRIVATE GARDEN READY TO MOVE WITH LOW
DOWN PAYMENT AND INSTALLMENTS IN S1","Capital Gardens, Mostakbal City•",10 minutes ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, Family Size 🛏",2026-04-10T15:50:18.439Z,FALSE
aHR0cHM6Ly93,6150000,3,3,197,31218,"APARTMENT IN 5TH SETTLEMENT FOR SALE LOWEST PRICE IN BEST LOCATION 171M
SEMI-FINISHED WITH A POOL VIEW & LANDSCAPED IN INSTALLMENT OVER4YEARS","Capital Gardens, Mostakbal City•",13 minutes ago,https://www.dubizzle.com.egnull,No,7,Normal 🟡,"Good PPM 💰, Optimal Size 📐, Family Size 🛏",2026-04-10T15:50:18.439Z,FALSE
aHR0cHM6Ly93,10500000,3,2,155,67742,"FULLY FINISHED APARTMENR FOR SALE IN WATER WAY 3 BEDROOMS WITH ACS CASH
22000.000","Fifth Square Compound, 5th Settlement•",18 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:50:18.439Z,FALSE
aHR0cHM6Ly93,11400000,2,3,150,76000,"PENTHOUSE WITH READY TO MOVE A VERY SPECIAL PRICE AND THE LOWEST PRICE IN THE
MARKET FOR A QUICK SALE, WITH A VERY DISTINCTIVE VIEW IN LAVENI","Fifth Square Compound, 5th Settlement•",17 minutes ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,Optimal Size 📐,2026-04-10T15:50:18.439Z,FALSE
aHR0cHM6Ly93,12000000,3,3,160,75000,"CHEAPEST PRICE APARTMENT 207M IMMEDIATE DELIVERY WITH AN OPEN VIEW OF THE
LANDSCAPE (IN CAPITAL GARDENS)","Fifth Square Compound, 5th Settlement•",18 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:50:18.439Z,FALSE
aHR0cHM6Ly93,5200000,2,3,168,30952,"UNPRECEDENTED PRICE, 198M² APARTMENT, IMMEDIATE DELIVERY, GARDEN VIEW, SEA VIEW,
PRIME LOCATION (FOR A LIMITED TIME)","Capital Gardens, Mostakbal City•",21 minutes ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, Optimal Size 📐",2026-04-10T15:50:18.439Z,FALSE
aHR0cHM6Ly93,5350000,2,3,168,31845,"READY TO MOVE APARTMENT FOR SALE IN FIFTH SQUARE - AL MARASEM GOLDEN SQUARE AREA
OF THE FIFTH SETTLEMENT, NEW CAIRO, DIRECTLY ON NORTH 90TH STREET","Capital Gardens, Mostakbal City•",25 minutes ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Good PPM 💰, Optimal Size 📐",2026-04-10T15:50:18.440Z,FALSE
aHR0cHM6Ly93,4000000,3,3,155,25806,PENTHOUSE FOR SALE IN FIFTH SQUARE ALMARASEM NEW CAIRO,"El Patio Sola, Shorouk City•",28 minutes ago,https://www.dubizzle.com.egnull,No,8,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏",2026-04-10T15:50:18.440Z,FALSE
aHR0cHM6Ly93,6100000,2,2,121,50413,"FULLY FINISHED APARTMENT WITH GARDEN READY TO MOVE WITH LOWEST PRICE IN MARKET
FOR SALE IN COMPOUND FIFTH SQUARE AL-MARASEM","The Address East Compound, 5th Settlement•",33 minutes ago,https://www.dubizzle.com.egnull,No,0,Normal 🟡,,2026-04-10T15:50:18.440Z,FALSE
aHR0cHM6Ly93,8900000,3,3,165,53939,"SPECIAL OFFER: 165M² APARTMENT, IMMEDIATE DELIVERY, - WITH AN OPEN VIEW OF THE
PARK (FOR A LIMITED TIME)","Creek Town Compound, 5th Settlement•",34 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:50:18.440Z,FALSE
aHR0cHM6Ly93,7500000,3,2,160,46875,"UNPRECEDENTED PRICE, 168M CORNER APARTMENT, IMMEDIATE DELIVERY, WITH A
DISTINCTIVE VIEW OF THE LANDSCAPE AND PARK - PRIME LOCATION (FOR A LIMITED TIME","Stoda Residence, Sheraton•",37 minutes ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:50:18.440Z,FALSE
aHR0cHM6Ly93,3800000,3,2,155,24516,"APARTMENT LOWEST PRICE IN PROJECT WITH PRIME LOCATION + LAYOUT +VIEW POOL-GARDEN
TYPICAL FLOOR NEXT CLEOPATRA PALACE EL SHOROUK GRANDA EL SHOROUK","New Narges, 5th Settlement•",46 minutes ago,https://www.dubizzle.com.egnull,No,10,Good Deal 🟢,"Exceptional PPM 🔥, Optimal Size 📐, Family Size 🛏",2026-04-10T15:50:18.440Z,FALSE
aHR0cHM6Ly93,6500000,3,2,136,47794,"APARTMENT FOR SALE READY TO MOVE THE ADDRESS EAST IN THE HEART OF NEW CAIRO
FULLY FINISHED WITH INSTALLMENTS OVER THE LONGEST PAYMENT PERIOD","Madinaty, Cairo•",57 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,Family Size 🛏,2026-04-10T15:50:18.440Z,FALSE
aHR0cHM6Ly93,15000000,3,3,150,100000,"APARTMENT FOR SALE IN CREEK TOWN COMPOUND NEAR GATE 20 AL REHAB CASH PRICE OR
PAY ONLY 11% DOWN AND INSTALLMENTS OVER 10 YEARS CREEK TOWN","Hyde Park New Cairo Compound, 5th Settlement•",58 minutes ago,https://www.dubizzle.com.egnull,No,3,Normal 🟡,"Optimal Size 📐, Family Size 🛏",2026-04-10T15:50:18.440Z,FALSE
aHR0cHM6Ly93,4600000,3,2,164,28049,"APARTMENT FOR SALE AT CASH PRICE IN STODA COMPOUND READY TO MOVE FULLY FINISHED
WITH AN 11% DOWN PAYMENT AND INSTALLMENTS OVER 10 YEARS","EL Patio ORO Compound, 5th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,9,Good Deal 🟢,"Good PPM 💰, Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:50:18.441Z,FALSE
aHR0cHM6Ly93,2300000,1,1,58,39655,"FOR SPECIAL OFFERS IN THE NEW NARCISSUS, CALL ME FOR IMMEDIATE DELIVERY,
REPEATED, CORNER, NORTH-FACING, 2 NUMBERS, GAMAL ABDEL NASSER, IN THE NEW
NARGES, 3 ROOMS","Sarai, Mostakbal City•",1 hour ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,"Budget Friendly 💚, New Listing ⚡",2026-04-10T15:50:18.441Z,FALSE
aHR0cHM6Ly93,6800000,3,3,165,41212,"SPECIAL OPPORTUNITY TO OWN AN APARTMENT IN MADINTY 136M MODEL 200 THE DIVISION 3
BEDROOMS 2 BATHROOMS REPEATED FLOOR NOT THE LAST VIEW GARDEN NEAR SERVICES AND
THE MOSQUE FOR COMMUNICATION 01147776005","Mountain View iCity Compound, 5th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,6,Normal 🟡,"Optimal Size 📐, Family Size 🛏, New Listing ⚡",2026-04-10T15:50:18.441Z,FALSE
aHR0cHM6Ly93,7300000,2,2,130,56154,"A UNIQUE APARTMENT FOR SALE IN HYDE PARK COMPOUND IN THE FIFTH SETTLEMENT, CLOSE
TO THE AMERICAN UNIVERSITY, WITH ONLY 5% DOWN PAYMENT","Galleria Moon Valley Compound, 5th Settlement•",1 hour ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,New Listing ⚡,2026-04-10T15:50:18.442Z,FALSE
aHR0cHM6Ly93,5391000,3,3,127,42449,"WITH A SPECIAL DISCOUNT, A HIGH-END FINISHED APARTMENT IS FOR SALE IN THE FIFTH
SETTLEMENT, IN THE LAVISTA EL PATIO ORO COMPOUND IN THE GOLDEN SQUARE,","Madinaty, Cairo•",1 hour ago,https://www.dubizzle.com.egnull,No,4,Normal 🟡,"Family Size 🛏, New Listing ⚡",2026-04-10T15:50:18.442Z,FALSE
aHR0cHM6Ly93,12650000,3,3,211,59953,ستوديو ٥٨ متر بجنينه ٢٩متر في كمباوند سراي,"Madinaty, Cairo•",1 minute ago,https://www.dubizzle.com.egnull,No,2,Normal 🟡,Family Size 🛏,2026-04-10T15:50:18.442Z,FALSE
aHR0cHM6Ly93,7250000,3,2,131,55344,"APARTMENT BAHARY LAGOON 3 BDR DP & INSTALLMENTS VIEW LANDSCAPE IN MOUNTAIN VIEW
ICITY FIFTH SETTLEMENT NEW CAIRO NEAR MIVIDA AND HYDE PARK","Madinaty, Cairo•",1 minute ago,https://www.dubizzle.com.egnull,No,1,Normal 🟡,Family Size 🛏,2026-04-10T15:50:18.442Z,FALSE
aHR0cHM6Ly93,8381000,2,2,120,69842,"READY TO MOVE - LUXURY FINISHING RARE UNIT AT A PRICE OPEN TO NEGOTIATION -
PARKING SLOT - APARTMENT FOR SALE IN GALLERIA MOON VALLEY","Bloomfields, Mostakbal City•",2 minutes ago,https://www.dubizzle.com.egnull,No,0,Normal 🟡,,2026-04-10T15:50:18.443Z,FALSE
aHR0cHM6Ly93,4349753,2,3,125,34798,APARTMENT 133 METERS B8 GROUP 88 FOR SALE IN MY CITY,"Bloomfields, Mostakbal City•",3 minutes ago,https://www.dubizzle.com.egnull,No,5,Normal 🟡,Good PPM 💰,2026-04-10T15:50:18.443Z,FALSE
